step,time,joint,joint_id,joint_pos,joint_vel,joint_pos_target,joint_vel_target,joint_effort_target,applied_torque,computed_torque,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11
76,1.52,front_right_shoulder_to_arm,7,-0.39746448397636414,-2.7860449336003512e-05,-0.39750000834465027,0.0,0.0,-0.002894774777814746,-0.002894774777814746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5700000524520874,0.0,0.0,0.0,0.0
77,1.54,front_right_shoulder_to_arm,7,-0.39746782183647156,-2.7862701244885102e-05,-0.39750000834465027,0.0,0.0,-0.002627747133374214,-0.002627747133374214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5700000524520874,0.0,0.0,0.0,0.0
78,1.56,front_right_shoulder_to_arm,7,-0.397471159696579,-2.7855981898028404e-05,-0.39750000834465027,0.0,0.0,-0.002360718324780464,-0.002360718324780464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5700000524520874,0.0,0.0,0.0,0.0
79,1.58,front_right_shoulder_to_arm,7,-0.3974744975566864,-2.785165634122677e-05,-0.39750000834465027,0.0,0.0,-0.0020936918444931507,-0.0020936918444931507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5700000524520874,0.0,0.0,0.0,0.0
80,1.6,front_right_shoulder_to_arm,7,-0.3974778354167938,-2.7854424843098968e-05,-0.39750000834465027,0.0,0.0,-0.0018266647821292281,-0.0018266647821292281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5700000524520874,0.0,0.0,0.0,0.0
81,1.62,front_right_shoulder_to_arm,7,-0.39748117327690125,-2.7851241611642763e-05,-0.39750000834465027,0.0,0.0,-0.0015596388839185238,-0.0015596388839185238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5700000524520874,0.0,0.0,0.0,0.0
82,1.6400000000000001,front_right_shoulder_to_arm,7,-0.39748451113700867,-2.7846970624523237e-05,-0.39750000834465027,0.0,0.0,-0.0012926076306030154,-0.0012926076306030154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5700000524520874,0.0,0.0,0.0,0.0
83,1.6600000000000001,front_right_shoulder_to_arm,7,-0.3974878489971161,-2.7851765480590984e-05,-0.39750000834465027,0.0,0.0,-0.0010255799861624837,-0.0010255799861624837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5700000524520874,0.0,0.0,0.0,0.0
84,1.68,front_right_shoulder_to_arm,7,-0.3974911868572235,-2.7848971512867138e-05,-0.39750000834465027,0.0,0.0,-0.0007585495477542281,-0.0007585495477542281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5700000524520874,0.0,0.0,0.0,0.0
85,1.7,front_right_shoulder_to_arm,7,-0.39749452471733093,-2.7843158022733405e-05,-0.39750000834465027,0.0,0.0,-0.000491524173412472,-0.000491524173412472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5700000524520874,0.0,0.0,0.0,0.0
86,1.72,front_right_shoulder_to_arm,7,-0.39749786257743835,-2.7845311706187204e-05,-0.39750000834465027,0.0,0.0,-0.00022449527750723064,-0.00022449527750723064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5700000524520874,0.0,0.0,0.0,0.0
87,1.74,front_right_shoulder_to_arm,7,-0.3975012004375458,-2.7843361749546602e-05,-0.39750000834465027,0.0,0.0,4.253182123648003e-05,4.253182123648003e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5700000524520874,0.0,0.0,0.0,0.0
88,1.76,front_right_shoulder_to_arm,7,-0.3975045382976532,-2.783966192509979e-05,-0.39750000834465027,0.0,0.0,0.00030955986585468054,0.00030955986585468054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5700000524520874,0.0,0.0,0.0,0.0
89,1.78,front_right_shoulder_to_arm,7,-0.3975078761577606,-2.7837431844091043e-05,-0.39750000834465027,0.0,0.0,0.0005765882087871432,0.0005765882087871432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5700000524520874,0.0,0.0,0.0,0.0
90,1.8,front_right_shoulder_to_arm,7,-0.39751121401786804,-2.7837100788019598e-05,-0.39750000834465027,0.0,0.0,0.0008436130592599511,0.0008436130592599511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5700000524520874,0.0,0.0,0.0,0.0
91,1.82,front_right_shoulder_to_arm,7,-0.39751455187797546,-2.7832800697069615e-05,-0.39750000834465027,0.0,0.0,0.0011106431484222412,0.0011106431484222412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5700000524520874,0.0,0.0,0.0,0.0
92,1.84,front_right_shoulder_to_arm,7,-0.3975178897380829,-2.7832498744828627e-05,-0.39750000834465027,0.0,0.0,0.0013776712585240602,0.0013776712585240602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5700000524520874,0.0,0.0,0.0,0.0
93,1.86,front_right_shoulder_to_arm,7,-0.3975212275981903,-2.7832691557705402e-05,-0.39750000834465027,0.0,0.0,0.0016446986701339483,0.0016446986701339483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5700000524520874,0.0,0.0,0.0,0.0
94,1.8800000000000001,front_right_shoulder_to_arm,7,-0.39752456545829773,-2.7830472390633076e-05,-0.39750000834465027,0.0,0.0,0.0019117267802357674,0.0019117267802357674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5700000524520874,0.0,0.0,0.0,0.0
95,1.9000000000000001,front_right_shoulder_to_arm,7,-0.39752790331840515,-2.7826783480122685e-05,-0.39750000834465027,0.0,0.0,0.002178753959015012,0.002178753959015012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5700000524520874,0.0,0.0,0.0,0.0
