step,time,joint,joint_id,joint_pos,joint_vel,joint_pos_target,joint_vel_target,joint_effort_target,applied_torque,computed_torque,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,action_10,action_11
622,3.11,front_right_shoulder_to_arm,7,0.5378154516220093,4.95505952835083,0.7853981852531433,0.0,0.0,-3.1321988105773926,-3.1321988105773926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
622,3.11,front_right_arm_to_hand,11,1.4893646240234375,0.25146371126174927,1.5,0.0,0.0,-0.028690725564956665,-0.028690725564956665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
623,3.115,base_to_front_right_shoulder,3,-0.02535988949239254,-1.8712853488978e-09,0.0,0.0,0.0,0.6593571901321411,0.6593571901321411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
623,3.115,front_right_shoulder_to_arm,7,0.5611985921859741,4.676644325256348,0.7853981852531433,0.0,0.0,-3.224874973297119,-3.224874973297119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
623,3.115,front_right_arm_to_hand,11,1.4907207489013672,0.27122244238853455,1.5,0.0,0.0,-0.1006757915019989,-0.1006757915019989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
624,3.12,base_to_front_right_shoulder,3,-0.02535988762974739,-3.193943998169857e-09,0.0,0.0,0.0,0.6593571305274963,0.6593571305274963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
624,3.12,front_right_shoulder_to_arm,7,0.5831719636917114,4.394659042358398,0.7853981852531433,0.0,0.0,-3.2710022926330566,-3.2710022926330566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
624,3.12,front_right_arm_to_hand,11,1.4921445846557617,0.28480812907218933,1.5,0.0,0.0,-0.1655731201171875,-0.1655731201171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
625,3.125,base_to_front_right_shoulder,3,-0.02535988576710224,1.0527401173021644e-10,0.0,0.0,0.0,0.6593570709228516,0.6593570709228516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
625,3.125,front_right_shoulder_to_arm,7,0.603732705116272,4.1121625900268555,0.7853981852531433,0.0,0.0,-3.2766900062561035,-3.2766900062561035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
625,3.125,front_right_arm_to_hand,11,1.493607521057129,0.2925890386104584,1.5,0.0,0.0,-0.2229713797569275,-0.2229713797569275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
626,3.13,base_to_front_right_shoulder,3,-0.025359883904457092,-5.322817742126063e-10,0.0,0.0,0.0,0.6593570113182068,0.6593570113182068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
626,3.13,front_right_shoulder_to_arm,7,0.6228915452957153,3.8317856788635254,0.7853981852531433,0.0,0.0,-3.2475295066833496,-3.2475295066833496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
626,3.13,front_right_arm_to_hand,11,1.4950823783874512,0.29501068592071533,1.5,0.0,0.0,-0.27267909049987793,-0.27267909049987793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
627,3.1350000000000002,base_to_front_right_shoulder,3,-0.025359882041811943,-1.5199930203380063e-10,0.0,0.0,0.0,0.659356951713562,0.659356951713562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
627,3.1350000000000002,front_right_shoulder_to_arm,7,0.6406704187393188,3.555765390396118,0.7853981852531433,0.0,0.0,-3.1886444091796875,-3.1886444091796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
627,3.1350000000000002,front_right_arm_to_hand,11,1.4965453147888184,0.2925751209259033,1.5,0.0,0.0,-0.31465786695480347,-0.31465786695480347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
628,3.14,base_to_front_right_shoulder,3,-0.025359880179166794,7.144080882426351e-10,0.0,0.0,0.0,0.659356951713562,0.659356951713562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
628,3.14,front_right_shoulder_to_arm,7,0.6571003198623657,3.2859833240509033,0.7853981852531433,0.0,0.0,-3.1046996116638184,-3.1046996116638184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
628,3.14,front_right_arm_to_hand,11,1.4979743957519531,0.28581830859184265,1.5,0.0,0.0,-0.3490408658981323,-0.3490408658981323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
629,3.145,base_to_front_right_shoulder,3,-0.025359878316521645,2.29761099035386e-10,0.0,0.0,0.0,0.6593568921089172,0.6593568921089172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
629,3.145,front_right_shoulder_to_arm,7,0.6722203493118286,3.0239994525909424,0.7853981852531433,0.0,0.0,-2.99992036819458,-2.99992036819458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
629,3.145,front_right_arm_to_hand,11,1.4993510246276855,0.275295227766037,1.5,0.0,0.0,-0.37606173753738403,-0.37606173753738403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
630,3.15,base_to_front_right_shoulder,3,-0.025359876453876495,3.956301952712238e-11,0.0,0.0,0.0,0.6593568325042725,0.6593568325042725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
630,3.15,front_right_shoulder_to_arm,7,0.6860758066177368,2.771082878112793,0.7853981852531433,0.0,0.0,-2.8781309127807617,-2.8781309127807617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
630,3.15,front_right_arm_to_hand,11,1.5006589889526367,0.2615636885166168,1.5,0.0,0.0,-0.3960694670677185,-0.3960694670677185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
631,3.1550000000000002,base_to_front_right_shoulder,3,-0.025359874591231346,9.822542779147625e-10,0.0,0.0,0.0,0.6593567728996277,0.6593567728996277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
631,3.1550000000000002,front_right_shoulder_to_arm,7,0.6987169981002808,2.528242826461792,0.7853981852531433,0.0,0.0,-2.7427663803100586,-2.7427663803100586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
631,3.1550000000000002,front_right_arm_to_hand,11,1.501884937286377,0.2451733499765396,1.5,0.0,0.0,-0.4094792604446411,-0.4094792604446411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
632,3.16,base_to_front_right_shoulder,3,-0.025359872728586197,-2.02817318495363e-10,0.0,0.0,0.0,0.6593567132949829,0.6593567132949829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
632,3.16,front_right_shoulder_to_arm,7,0.7101982831954956,2.2962567806243896,0.7853981852531433,0.0,0.0,-2.5969009399414062,-2.5969009399414062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
632,3.16,front_right_arm_to_hand,11,1.5030183792114258,0.22665564715862274,1.5,0.0,0.0,-0.4167684018611908,-0.4167684018611908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
633,3.165,base_to_front_right_shoulder,3,-0.025359870865941048,-5.024535454367651e-09,0.0,0.0,0.0,0.6593567132949829,0.6593567132949829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
633,3.165,front_right_shoulder_to_arm,7,0.7205766439437866,2.075695276260376,0.7853981852531433,0.0,0.0,-2.443277359008789,-2.443277359008789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
633,3.165,front_right_arm_to_hand,11,1.5040507316589355,0.20651523768901825,1.5,0.0,0.0,-0.41846132278442383,-0.41846132278442383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
634,3.17,base_to_front_right_shoulder,3,-0.0253598690032959,-3.5952325561083853e-09,0.0,0.0,0.0,0.6593566536903381,0.6593566536903381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
634,3.17,front_right_shoulder_to_arm,7,0.7299114465713501,1.8669475317001343,0.7853981852531433,0.0,0.0,-2.2843194007873535,-2.2843194007873535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
634,3.17,front_right_arm_to_hand,11,1.504976749420166,0.18522587418556213,1.5,0.0,0.0,-0.415091872215271,-0.415091872215271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
635,3.1750000000000003,base_to_front_right_shoulder,3,-0.02535986714065075,-3.1375733122729343e-09,0.0,0.0,0.0,0.6593565940856934,0.6593565940856934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
635,3.1750000000000003,front_right_shoulder_to_arm,7,0.7382627725601196,1.6702423095703125,0.7853981852531433,0.0,0.0,-2.12217116355896,-2.12217116355896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301592826843262,0.0,0.0,0.0,0.0
